id,batch,name,screen_name,profile_url,profile_image,description,location,url,followers_count,following_count,statuses_count,created_at
236873973,1,The Sphere Project,SpherePro,https://twitter.com/SpherePro,https://pbs.twimg.com/profile_images/2325065739/65qhehsilp534zfsdtzp_normal.jpeg,Humanitarian Charter and Minimum Standards in Humanitarian Response,"Geneva, Switzerland",http://t.co/GkRb7EJvpw,1939,398,233,2011-01-11 15:27:01+00:00
10313032,1,HeatherLeson,HeatherLeson,https://twitter.com/HeatherLeson,https://pbs.twimg.com/profile_images/452089414898819072/exiO7dBs_normal.png,"Idea hacker, community builder. I'm obsessed with bridges, visit Gehry cities and am a serial volunteer.  Imagine this world if we all lent a digital hand.",Toronto,http://t.co/0FNOPiTzrG,4751,5214,19062,2007-11-16 19:27:35+00:00
151392610,1,GHA,gha_org,https://twitter.com/gha_org,https://pbs.twimg.com/profile_images/1057933501/org_normal.png,Tracking the provision of finance in response to humanitarian need.,"Bristol, UK",http://t.co/QW8yjbsrAN,1423,1442,1129,2010-06-03 09:05:27+00:00
239783773,1,ELRHA,ELRHA,https://twitter.com/ELRHA,https://pbs.twimg.com/profile_images/378800000058775649/59ed5a1cfa4080f353a41de54bd5d60d_normal.jpeg,We bring academics & aid workers together in partnership to improve research & training in the humanitarian sector.,UK,http://t.co/d9qR2j1G3o,1287,786,1023,2011-01-18 12:24:59+00:00
862144405,1,Humanitarian Toolbox,HTbox,https://twitter.com/HTbox,https://pbs.twimg.com/profile_images/378800000210718633/4a028ce30e9238501be08f97ddbfd9f8_normal.png,Connecting your generosity and skills to the needs of response orgs to build & maintain rapidly deployable open source solutions and tools for disaster response,,http://t.co/wk3YrVzJAP,284,71,55,2012-10-04 22:34:47+00:00
20577000,1,Jacobo Quintanilla,jqg,https://twitter.com/jqg,https://pbs.twimg.com/profile_images/344513261568924205/44a05c694e3e5b69804cee30484b3666_normal.jpeg,"Director of Humanitarian Communication Programs @Internews, @PopTech fellow. Working to make the world a better place through access to information #commisaid",Roaming - Tri-London,http://t.co/xTIbtWCHYx,2341,1999,5738,2009-02-11 07:35:38+00:00
620775713,1,OCHA Afghanistan,OCHAAfgh,https://twitter.com/OCHAAfgh,https://pbs.twimg.com/profile_images/2348467451/Logo_OCHA_Blue_portrait_normal.jpg,The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) mobilizes & coordinates humanitarian assistance to the most vulnerable people in,Afghanistan,http://t.co/WiCI2Skryf,975,304,314,2012-06-28 08:13:14+00:00
47976136,1,OCHA Eastern Africa,UNOCHA_EA,https://twitter.com/UNOCHA_EA,https://pbs.twimg.com/profile_images/2762871899/bd5ce1801447a17edaa3353677f9d6d2_normal.jpeg,The Regional UN Office for the Coordination of Humanitarian Affairs We help mobilize/coordinate humanitarian action across eastern Africa http://t.co/xbBefCt9XF,"Nairobi, Kenya",http://t.co/m4AVhwvMP0,1593,590,972,2009-06-17 14:25:28+00:00
16308922,1,IRIN News,irinnews,https://twitter.com/irinnews,https://pbs.twimg.com/profile_images/3631128055/7d91bfb8676a46bca6c6a319a839a82f_normal.png,"The world's leading provider of specialist humanitarian news and analysis. Published from Nairobi, Dubai, Bangkok, Dakar and Johannesburg. RTs not endorsements",Nairobi,http://t.co/YMJbayWiHX,30368,2001,11117,2008-09-16 10:02:31+00:00
17233335,1,Internews,Internews,https://twitter.com/Internews,https://pbs.twimg.com/profile_images/1733351773/color_vertical_noTag_2inWbSq_normal.gif,Internews is an international non-profit organization whose mission is to empower local media worldwide.,Global,http://t.co/Bmubh6Grnh,11860,7866,3768,2008-11-07 16:07:07+00:00
15762575,1,AlertNet,AlertNet,https://twitter.com/AlertNet,https://pbs.twimg.com/profile_images/1620376244/AlertNetLogo_normal.jpg,"The Thomson Reuters Foundation's humanitarian news service covers wars, conflict, natural disasters, food and health emergencies. Tweet to ask for a follow.",Global,http://t.co/UpOxnZBxy2,44670,3642,27680,2008-08-07 12:24:49+00:00
19765312,1,Oliver Lacey-Hall,OliverLaceyHall,https://twitter.com/OliverLaceyHall,https://pbs.twimg.com/profile_images/565063377/DSC00216_normal.JPG,Regional Head of OCHA for Asia and Pacific. Ageing humanitarian grappling with newfangled technology and only partially succeeding. Views are my own only.,Bangkok,http://t.co/oEYTUVAAXJ,574,436,648,2009-01-30 12:34:16+00:00
485375893,1,OCHA Pacific,UNOCHA_ROP,https://twitter.com/UNOCHA_ROP,https://pbs.twimg.com/profile_images/2650367699/014f88b5146118a51e432a72bfa3fc64_normal.jpeg,The UN Office for the Coordination of Humanitarian Affairs Regional Office for the Pacific works to coordinate effective humanitarian response.,"Suva, Fiji",http://t.co/HSQcTjoaST,1081,283,466,2012-02-07 04:12:05+00:00
438292978,1,Pierre in Myanmar,pierre_peron,https://twitter.com/pierre_peron,https://pbs.twimg.com/profile_images/438255495208398849/M0BM-Fcg_normal.jpeg,"Pierre Peron, Public Information Officer in Myanmar for the UN Office for the Coordination of Humanitarian Affairs (OCHA)
Views expressed on twitter are my own.","Yangon, Myanmar",http://t.co/zUTRE0MeLQ,2078,2165,3188,2011-12-16 12:17:59+00:00
15308167,1,Aidan McGuire,amcguire62,https://twitter.com/amcguire62,https://pbs.twimg.com/profile_images/1371342906/aidan_sw_normal.jpg,Entrepreneur and Co-founder of two technology companies,Liverpool,http://t.co/UYtNN3hSs1,783,1122,2262,2008-07-03 13:34:06+00:00
17844669,1,David Megginson,david_megginson,https://twitter.com/david_megginson,https://pbs.twimg.com/profile_images/86904241/profile-128x128_normal.png,"Amateur musician, private pilot, urban pedestrian, tea drinker.","Ottawa, ON",http://t.co/ZiRHZMhUz4,405,117,3814,2008-12-03 18:55:50+00:00
47209077,1,Richard Tyson,richardinpublic,https://twitter.com/richardinpublic,https://pbs.twimg.com/profile_images/425060726760148992/IXBBiaqs_normal.jpeg,Converging on the present.,New York,http://t.co/zeR6ZfCz26,238,170,239,2009-06-14 23:59:46+00:00
269509830,1,Bruce Strong,chaordia,https://twitter.com/chaordia,https://pbs.twimg.com/profile_images/3397869191/2825228b7e8de758c1272073f56ffb0a_normal.png,,Boston,http://t.co/r5EhXv9Xf9,3,8,3,2011-03-20 22:56:20+00:00
19993545,1,ReliefWeb,reliefweb,https://twitter.com/reliefweb,https://pbs.twimg.com/profile_images/1307616086/rw-twit-logo_normal.png,Informing humanitarians worldwide. A service provided by @UNOCHA.,"Bangkok, Nairobi, New York",http://t.co/CUpplLJOdW,36265,273,8662,2009-02-03 18:59:29+00:00
1469632224,1,Zain Fahmy Hassan,Zain_FH,https://twitter.com/Zain_FH,https://pbs.twimg.com/profile_images/378800000462177226/a35cb976ea9046b6a76936ef0a5f500b_normal.jpeg,"Research Student at IDO Group @BathSofM, @UniofBath. Research on innovation management in humanitarian medical transport. Views are my own.","Bath, Somerset",,23,152,232,2013-05-30 12:41:56+00:00
1927054988,1,Claire Barnhoorn,ClaireBarnhoorn,https://twitter.com/ClaireBarnhoorn,https://pbs.twimg.com/profile_images/378800000539076339/870d633613d932047d5d8810695e90c5_normal.png,"A humanitarian and energetic organisational millipede, passionate about innovations for aid, sharing some thoughts and the likes",,http://t.co/k3n5MB5bDf,167,695,378,2013-10-02 14:29:56+00:00
87389423,1,ActivityInfo,activityinfo,https://twitter.com/activityinfo,https://pbs.twimg.com/profile_images/3109804546/c694c7ba1d52befa2b7fb7f1a5e6a766_normal.png,"ActivityInfo is an online humanitarian project monitoring tool, that helps humanitarian organizations to collect, manage, map and analyze indicators.",,http://t.co/hpWDQvoC,45,127,62,2009-11-04 07:54:44+00:00
194054154,1,James Cockayne,James_Cockayne,https://twitter.com/James_Cockayne,https://pbs.twimg.com/profile_images/1830291292/IMG_0305_normal.jpg,Head of Office at the #UnitedNations for @UNUniversity. Personal views. RT ≠ endorsement.,New York,,427,385,537,2010-09-23 09:41:58+00:00
154555163,1,Luis Rolando Sánchez,luisvalverth,https://twitter.com/luisvalverth,https://pbs.twimg.com/profile_images/1307469118/Foto_para_Twitter_uno_normal.jpg,Former United Nations Emergency Team member in Guatemala / Risk Reduction Education for Disasters / Communications Specialist / INEE member / PhD. Student,"Guatemala, Central America",,110,545,115,2010-06-11 15:15:13+00:00
16895951,1,Patrick Meier,PatrickMeier,https://twitter.com/PatrickMeier,https://pbs.twimg.com/profile_images/2283251939/fa994c3ffxaqy22lp0f1_normal.png,"Pioneering Next Generation Humanitarian Technologies | 5x @TEDx Speaker | @RockefellerFdn, @PopTech, @NatGeo Fellow | @Stanford PreDoc | @FletcherSchool PhD",Washington DC,http://t.co/2bS00LTxyT,14719,791,7349,2008-10-21 23:09:45+00:00
38027006,1,Dr Jemilah Mahmood,JemilahMahmood,https://twitter.com/JemilahMahmood,https://pbs.twimg.com/profile_images/378800000746408517/60cf03f1bf09c097c16ca9f1738d88fc_normal.jpeg,"Doctor, Founder@MERCYMalaysia, Board Chair@TFM, Senior Fellow HFP King's College London. Humanitarian & Development worker. Private-public partnerships.",,,974,184,5526,2009-05-05 21:35:38+00:00
54587658,1,ScraperWiki,ScraperWiki,https://twitter.com/ScraperWiki,https://pbs.twimg.com/profile_images/1763676683/tractor_normal.png,"Tools to get, clean and analyse data from web pages, PDFs and Twitter","Liverpool, UK",http://t.co/vfN8zDIjA6,3426,1427,2161,2009-07-07 15:58:08+00:00
68139427,1,Ian,IanHopkinson_,https://twitter.com/IanHopkinson_,https://pbs.twimg.com/profile_images/1741964130/ProfilePic1_normal.jpg,...aka @SmallCasserole Scientist. Physicist. ooo...looker extraordinaire. Mr @HappyMouffetard. Senior Data Scientist at @ScraperWiki,"Cheshire, UK",http://t.co/LOOex32J8M,1890,700,38089,2009-08-23 13:05:10+00:00
85289376,1,ICRC,ICRC,https://twitter.com/ICRC,https://pbs.twimg.com/profile_images/1259559734/ICRC_normal.jpg,International Committee of the Red Cross ensuring humanitarian protection and assistance for victims of war and other situations of violence.,Geneva,http://t.co/HyPcxaYroW,205360,627,4816,2009-10-26 11:05:15+00:00
148760879,1,aidinfo,aidinfo,https://twitter.com/aidinfo,https://pbs.twimg.com/profile_images/1149373454/aidinfo_logo_twitter_normal.jpg,"We work to reduce poverty by making aid and other resources more effective through making them more
transparent and accountable. aidinfo is part of @devinitorg","Bristol, UK",http://t.co/068HMcdfdK,5605,1386,1621,2010-05-27 14:44:56+00:00
335868304,1,HIF,The_HIF,https://twitter.com/The_HIF,https://pbs.twimg.com/profile_images/378800000072095154/0e166abfd853a4efeb2fa655335a2452_normal.jpeg,"Supporting organisations & individuals to identify, nurture & share innovative & scalable solutions to the challenges facing effective humanitarian assistance.",Humanitarian Innovation Fund,http://t.co/GHra84Mvx4,1695,814,915,2011-07-15 11:18:23+00:00
64777298,1,Hemant Purohit,hemant_Pt,https://twitter.com/hemant_Pt,https://pbs.twimg.com/profile_images/422601880154275840/v52rNft1_normal.png,"Computational Social Scientist- Coordination,Crisis Resp, Social Dynamics: Influence-Engagement-Evolution, Social Good. ICCM-13 fellow. #IBMRsrch #MSRsrch #QCRI","Dayton, US",http://t.co/hpJwFneiJU,464,253,4562,2009-08-11 17:41:27+00:00
207697817,1,Samuel EUSTACHI,SamEustachi,https://twitter.com/SamEustachi,https://pbs.twimg.com/profile_images/1500916883/cat_pirate_poster_print-p228675305995870147vsu7_325_normal.jpg,,Luxembourg,,16,14,17,2010-10-25 21:29:37+00:00
7794562,1,CJ Hendrix,cj_hendrix,https://twitter.com/cj_hendrix,https://pbs.twimg.com/profile_images/1197729713/profile_pic_640x640_normal.jpg,,"Geneva, Switzerland",,79,27,36,2007-07-29 02:45:59+00:00
31556904,1,Ocha Colombia,ochacolombia,https://twitter.com/ochacolombia,https://pbs.twimg.com/profile_images/3056538795/7c443a40f604ea2475e54b22eddde169_normal.png,Oficina de las Naciones Unidas para la Coordinación de Asuntos Humanitarios (OCHA). Buscamos movilizar y coordinar una respuesta humanitaria efectiva,"Bogotá, Colombia",http://t.co/kyu4giuBMt,11881,338,3632,2009-04-15 23:16:59+00:00
293538523,1,Valerie Amos,ValerieAmos,https://twitter.com/ValerieAmos,https://pbs.twimg.com/profile_images/1345216339/valerieamosofficialportrait_normal.JPG,"The official Twitter account of the Under-Secretary-General for Humanitarian Affairs and Emergency Relief Coordinator, Valerie Amos.",,http://t.co/vqO7YwEHWE,28093,247,979,2011-05-05 14:37:06+00:00
39582891,1,Luis Capelo,luiscape,https://twitter.com/luiscape,https://pbs.twimg.com/profile_images/444745137000693761/CxsfXslW_normal.jpeg,Humanitarian by passion. Data nerd. Works for @UNOCHA and part of the @humdata team. Tweets are my very extremely own.,"New York, NY",http://t.co/8ntbXZRslf,558,990,791,2009-05-12 20:07:37+00:00
18638602,1,Andrej Verity,andrejverity,https://twitter.com/andrejverity,https://pbs.twimg.com/profile_images/378800000324574947/607835c7fe9329664c68d7d4debeca8a_normal.jpeg,Disaster responder and information management officer for UN-OCHA. Tweets are my personal opinion only.,"Geneva, Switzerland",http://t.co/XjkdAH12qE,1575,545,2207,2009-01-05 17:50:28+00:00
157958919,1,Carsten Keßler,carstenkessler,https://twitter.com/carstenkessler,https://pbs.twimg.com/profile_images/378800000044204246/7f912c28807b4303b126cbc226cab7b2_normal.png,"Into Linked Open Data, emergency management, volunteered geographic information. German expat. Assistant professor for GIScience at @Hunter_College, NYC.",New York,http://t.co/RMNltnegkd,356,352,926,2010-06-21 10:43:23+00:00
21303235,1,UNOCHA,UNOCHA,https://twitter.com/UNOCHA,https://pbs.twimg.com/profile_images/2566881686/w6cxnl66cv46erdielyp_normal.jpeg,The United Nations Office for the Coordination of Humanitarian Affairs (OCHA) mobilizes & coordinates humanitarian assistance to people in need worldwide.,,http://t.co/CfcJS2liQ1,56627,1023,9482,2009-02-19 14:41:13+00:00
